support,itemsets
0.17166956090300173,"frozenset({'223', '1215'})"
0.20491193252294715,"frozenset({'223', '1219'})"
0.21285040932771024,"frozenset({'223', '1220'})"
0.17067725130240635,"frozenset({'1221', '223'})"
0.27263706276358224,"frozenset({'223', '1222'})"
0.19796576531877946,"frozenset({'223', '1225'})"
0.3105929049863557,"frozenset({'223', '1240'})"
0.25080625155048375,"frozenset({'223', '1246'})"
0.1880426693128256,"frozenset({'223', '1247'})"
0.2542793351525676,"frozenset({'223', '1258'})"
0.2560158769536095,"frozenset({'223', '1259'})"
0.31257752418754653,"frozenset({'223', '1265'})"
0.19598114611758868,"frozenset({'1266', '223'})"
0.3254775489952865,"frozenset({'223', '1270'})"
0.1644753162986852,"frozenset({'223', '1278'})"
0.19449268171669562,"frozenset({'223', '1288'})"
0.3071198213842719,"frozenset({'1291', '223'})"
0.19920615231952368,"frozenset({'1307', '223'})"
0.16323492929794095,"frozenset({'223', '1358'})"
0.18655420491193253,"frozenset({'223', '1370'})"
0.1704291739022575,"frozenset({'223', '1377'})"
0.2339369883403622,"frozenset({'223', '1387'})"
0.22302158273381295,"frozenset({'223', '1393'})"
0.19846192011907715,"frozenset({'223', '1394'})"
0.18655420491193253,"frozenset({'223', '1407'})"
0.1815926569089556,"frozenset({'1466', '223'})"
0.2153311833291987,"frozenset({'223', '1500'})"
0.26048127015628875,"frozenset({'223', '1517'})"
0.28231208136938724,"frozenset({'1527', '223'})"
0.17588687670553213,"frozenset({'223', '1573'})"
0.2949640287769784,"frozenset({'223', '1580'})"
0.21756387993053833,"frozenset({'223', '1584'})"
0.2371619945422972,"frozenset({'1610', '223'})"
0.2589928057553957,"frozenset({'223', '1617'})"
0.2297196725378318,"frozenset({'1625', '223'})"
0.2324485239394691,"frozenset({'1639', '223'})"
0.195484991317291,"frozenset({'1641', '223'})"
0.16819647730091788,"frozenset({'1645', '223'})"
0.24510047134706028,"frozenset({'223', '1653'})"
0.22103696353262217,"frozenset({'223', '1673'})"
0.1801041925080625,"frozenset({'223', '1676'})"
0.31605060778963034,"frozenset({'1682', '223'})"
0.29719672537831804,"frozenset({'223', '1704'})"
0.192259985115356,"frozenset({'1721', '223'})"
0.20044653932026793,"frozenset({'1729', '223'})"
0.24658893574795337,"frozenset({'223', '1732'})"
0.20664847432398908,"frozenset({'223', '1748'})"
0.17861572810716944,"frozenset({'223', '1777'})"
0.24485239394691144,"frozenset({'223', '1784'})"
0.1639791614983875,"frozenset({'223', '1921'})"
0.2718928305631357,"frozenset({'223', '1923'})"
0.21607541552964524,"frozenset({'223', '1954'})"
0.28975440337385266,"frozenset({'223', '1961'})"
0.2547754899528653,"frozenset({'223', '1968'})"
0.19424460431654678,"frozenset({'223', '1997'})"
0.24088315554452988,"frozenset({'223', '2000'})"
0.1801041925080625,"frozenset({'223', '2003'})"
0.16273877449764326,"frozenset({'2005', '223'})"
0.23046390473827835,"frozenset({'223', '2011'})"
0.17638303150582982,"frozenset({'223', '2012'})"
0.2773505333664103,"frozenset({'223', '2028'})"
0.274621681964773,"frozenset({'223', '2115'})"
0.1677003225006202,"frozenset({'2167', '223'})"
0.2580004961548003,"frozenset({'223', '2174'})"
0.23939469114363682,"frozenset({'223', '2194'})"
0.21309848672785908,"frozenset({'2268', '223'})"
0.2768543785661126,"frozenset({'2291', '223'})"
0.1724137931034483,"frozenset({'223', '2302'})"
0.2046638551227983,"frozenset({'223', '2321'})"
0.16000992309600595,"frozenset({'223', '2324'})"
0.2646985859588192,"frozenset({'223', '2329'})"
0.17142148350285288,"frozenset({'223', '2353'})"
0.20838501612503102,"frozenset({'223', '2355'})"
0.19250806251550484,"frozenset({'223', '2395'})"
0.19101959811461175,"frozenset({'2396', '223'})"
0.28776978417266186,"frozenset({'223', '2502'})"
0.1736541801041925,"frozenset({'2529', '223'})"
0.2532870255519722,"frozenset({'223', '2542'})"
0.26941205656164724,"frozenset({'223', '2571'})"
0.1756387993053833,"frozenset({'223', '2599'})"
0.1639791614983875,"frozenset({'223', '2617'})"
0.17588687670553213,"frozenset({'223', '2640'})"
0.21557926072934755,"frozenset({'223', '2683'})"
0.2264946663358968,"frozenset({'223', '2692'})"
0.23567353014140413,"frozenset({'223', '2700'})"
0.21012155792607293,"frozenset({'2706', '223'})"
0.3162986851897792,"frozenset({'223', '2716'})"
0.3222525427933515,"frozenset({'223', '2762'})"
0.23567353014140413,"frozenset({'223', '2791'})"
0.24063507814438104,"frozenset({'2797', '223'})"
0.2860332423716199,"frozenset({'223', '2858'})"
0.22674274373604564,"frozenset({'2890', '223'})"
0.25998511535599106,"frozenset({'223', '2916'})"
0.2900024807740015,"frozenset({'223', '2918'})"
0.17142148350285288,"frozenset({'223', '2947'})"
0.24286777474572066,"frozenset({'223', '2959'})"
0.20367154552220293,"frozenset({'2985', '223'})"
0.2500620193500372,"frozenset({'2987', '223'})"
0.27834284296700573,"frozenset({'2997', '223'})"
0.16100223269660133,"frozenset({'223', '3006'})"
0.189034978913421,"frozenset({'223', '3033'})"
0.2607293475564376,"frozenset({'223', '3052'})"
0.22252542793351526,"frozenset({'223', '3081'})"
0.23517737534110641,"frozenset({'223', '3114'})"
0.2527908707516745,"frozenset({'3147', '223'})"
0.17935996030761597,"frozenset({'3160', '223'})"
0.19647730091788637,"frozenset({'3175', '223'})"
0.17935996030761597,"frozenset({'223', '3176'})"
0.23790622674274373,"frozenset({'223', '3253'})"
0.17985611510791366,"frozenset({'223', '3408'})"
0.1773753411064252,"frozenset({'223', '3421'})"
0.20813693872488218,"frozenset({'223', '3448'})"
0.20491193252294715,"frozenset({'3471', '223'})"
0.26271396675762837,"frozenset({'223', '3481'})"
0.18655420491193253,"frozenset({'223', '3499'})"
0.22252542793351526,"frozenset({'223', '3527'})"
0.16968494170181098,"frozenset({'223', '3535'})"
0.29893326717936,"frozenset({'223', '3578'})"
0.17911188290746713,"frozenset({'223', '3671'})"
0.1917638303150583,"frozenset({'223', '3751'})"
0.29694864797816917,"frozenset({'3793', '223'})"
0.24286777474572066,"frozenset({'223', '3897'})"
0.17117340610270404,"frozenset({'223', '3911'})"
0.2088811709253287,"frozenset({'223', '3948'})"
0.20367154552220293,"frozenset({'223', '3949'})"
0.23368891094021335,"frozenset({'223', '3994'})"
0.2614735797568841,"frozenset({'223', '3996'})"
0.27164475316298686,"frozenset({'4011', '223'})"
0.23046390473827835,"frozenset({'223', '4022'})"
0.268171669560903,"frozenset({'4027', '223'})"
0.24162738774497644,"frozenset({'223', '4034'})"
0.19474075911684446,"frozenset({'4085', '223'})"
0.28107169436864304,"frozenset({'223', '4226'})"
0.2088811709253287,"frozenset({'223', '4262'})"
0.3043909699826346,"frozenset({'4306', '223'})"
0.16273877449764326,"frozenset({'4370', '223'})"
0.16918878690151326,"frozenset({'223', '4571'})"
0.18953113371371869,"frozenset({'4720', '223'})"
0.19424460431654678,"frozenset({'4776', '223'})"
0.24807740014884644,"frozenset({'4878', '223'})"
0.28131977176879186,"frozenset({'223', '4886'})"
0.22500620193500373,"frozenset({'223', '4896'})"
0.3073678987844207,"frozenset({'223', '4963'})"
0.2078888613247333,"frozenset({'4973', '223'})"
0.21607541552964524,"frozenset({'223', '4979'})"
0.24956586454973953,"frozenset({'223', '4993'})"
0.2736293723641776,"frozenset({'223', '4995'})"
0.189034978913421,"frozenset({'223', '5010'})"
0.16794839990076904,"frozenset({'223', '5218'})"
0.29397171917638304,"frozenset({'223', '5349'})"
0.16571570329942942,"frozenset({'223', '5377'})"
0.2976928801786157,"frozenset({'5418', '223'})"
0.3066236665839742,"frozenset({'223', '5445'})"
0.19722153311833293,"frozenset({'223', '5464'})"
0.1756387993053833,"frozenset({'5502', '223'})"
0.23567353014140413,"frozenset({'223', '5669'})"
0.17663110890597866,"frozenset({'223', '5679'})"
0.20094269412056562,"frozenset({'223', '5816'})"
0.20863309352517986,"frozenset({'223', '5902'})"
0.26420243115852143,"frozenset({'223', '5952'})"
0.1810965021086579,"frozenset({'5956', '223'})"
0.2986851897792111,"frozenset({'223', '5989'})"
0.1617464648970479,"frozenset({'223', '5995'})"
0.16149838749689904,"frozenset({'223', '6016'})"
0.274621681964773,"frozenset({'6333', '223'})"
0.19796576531877946,"frozenset({'223', '6365'})"
0.28727362937236417,"frozenset({'223', '6377'})"
0.17142148350285288,"frozenset({'6378', '223'})"
0.24063507814438104,"frozenset({'223', '6502'})"
0.3024063507814438,"frozenset({'6539', '223'})"
0.16422723889853635,"frozenset({'223', '6708'})"
0.24807740014884644,"frozenset({'223', '6711'})"
0.21061771272637062,"frozenset({'223', '6863'})"
0.20987348052592408,"frozenset({'6870', '223'})"
0.28702555197221535,"frozenset({'223', '6874'})"
0.1677003225006202,"frozenset({'223', '6947'})"
0.18060034730836022,"frozenset({'223', '7090'})"
0.18580997271148597,"frozenset({'223', '7143'})"
0.23368891094021335,"frozenset({'7147', '223'})"
0.25130240635078144,"frozenset({'223', '7153'})"
0.24683701314810222,"frozenset({'223', '7361'})"
0.26593897295956337,"frozenset({'223', '7438'})"
0.20987348052592408,"frozenset({'223', '8360'})"
0.21830811213098486,"frozenset({'223', '8368'})"
0.19722153311833293,"frozenset({'223', '8464'})"
0.18506574051103944,"frozenset({'8622', '223'})"
0.2530389481518234,"frozenset({'223', '8636'})"
0.23815430414289257,"frozenset({'223', '8665'})"
0.2046638551227983,"frozenset({'223', '8784'})"
0.2061523195236914,"frozenset({'8798', '223'})"
0.24584470354750682,"frozenset({'223', '8874'})"
0.19622922351773753,"frozenset({'223', '8949'})"
0.26916397916149837,"frozenset({'223', '8961'})"
0.24609278094765566,"frozenset({'32587', '223'})"
0.1848176631108906,"frozenset({'33166', '223'})"
0.19151575291490947,"frozenset({'33493', '223'})"
0.28479285537087573,"frozenset({'223', '33794'})"
0.20168692632101215,"frozenset({'223', '35836'})"
0.16596378069957826,"frozenset({'223', '40815'})"
0.1617464648970479,"frozenset({'223', '40819'})"
0.21384271892830564,"frozenset({'223', '44191'})"
0.2088811709253287,"frozenset({'46578', '223'})"
0.17960803770776482,"frozenset({'48394', '223'})"
0.2200446539320268,"frozenset({'223', '48516'})"
0.17886380550731829,"frozenset({'223', '48774'})"
0.1912676755147606,"frozenset({'48780', '223'})"
0.21061771272637062,"frozenset({'49272', '223'})"
0.16869263210121557,"frozenset({'223', '51255'})"
0.1724137931034483,"frozenset({'223', '54286'})"
0.17166956090300173,"frozenset({'223', '55820'})"
0.1843215083105929,"frozenset({'56367', '223'})"
0.18060034730836022,"frozenset({'58559', '223'})"
0.19325229471595137,"frozenset({'223', '59315'})"
0.17018109650210866,"frozenset({'231', '253'})"
0.20218308112130984,"frozenset({'260', '231'})"
0.19523691391714215,"frozenset({'231', '293'})"
0.1756387993053833,"frozenset({'296', '231'})"
0.16745224510047135,"frozenset({'318', '231'})"
0.2078888613247333,"frozenset({'344', '231'})"
0.23269660133961795,"frozenset({'356', '231'})"
0.21433887372860333,"frozenset({'364', '231'})"
0.1815926569089556,"frozenset({'367', '231'})"
0.2093773257256264,"frozenset({'377', '231'})"
0.20391962292235177,"frozenset({'380', '231'})"
0.24658893574795337,"frozenset({'457', '231'})"
0.2589928057553957,"frozenset({'480', '231'})"
0.16645993549987595,"frozenset({'500', '231'})"
0.16670801290002482,"frozenset({'527', '231'})"
0.18332919870999753,"frozenset({'541', '231'})"
0.18184073430910444,"frozenset({'586', '231'})"
0.18829074671297444,"frozenset({'588', '231'})"
0.23815430414289257,"frozenset({'231', '589'})"
0.1736541801041925,"frozenset({'590', '231'})"
0.23616968494170182,"frozenset({'592', '231'})"
0.23046390473827835,"frozenset({'593', '231'})"
0.19895807491937484,"frozenset({'608', '231'})"
0.21557926072934755,"frozenset({'648', '231'})"
0.2078888613247333,"frozenset({'733', '231'})"
0.19027536591416522,"frozenset({'778', '231'})"
0.2056561647233937,"frozenset({'780', '231'})"
0.2463408583478045,"frozenset({'1036', '231'})"
0.1801041925080625,"frozenset({'231', '1073'})"
0.16695609030017367,"frozenset({'1079', '231'})"
0.16745224510047135,"frozenset({'1080', '231'})"
0.21185809972711486,"frozenset({'1089', '231'})"
0.17464648970478788,"frozenset({'1090', '231'})"
0.22153311833291986,"frozenset({'1097', '231'})"
0.18084842470850906,"frozenset({'1101', '231'})"
0.1662118580997271,"frozenset({'1127', '231'})"
0.1848176631108906,"frozenset({'1136', '231'})"
0.17985611510791366,"frozenset({'1193', '231'})"
0.195484991317291,"frozenset({'1196', '231'})"
0.1617464648970479,"frozenset({'1197', '231'})"
0.21458695112875217,"frozenset({'1198', '231'})"
0.19672537831803522,"frozenset({'1200', '231'})"
0.17960803770776482,"frozenset({'1206', '231'})"
0.16869263210121557,"frozenset({'1208', '231'})"
0.23195236913917142,"frozenset({'231', '1210'})"
0.1810965021086579,"frozenset({'1213', '231'})"
0.21285040932771024,"frozenset({'1214', '231'})"
0.16249069709749442,"frozenset({'1220', '231'})"
0.20863309352517986,"frozenset({'1222', '231'})"
0.25031009675018606,"frozenset({'1240', '231'})"
0.18829074671297444,"frozenset({'1246', '231'})"
0.205160009923096,"frozenset({'231', '1258'})"
0.17811957330687175,"frozenset({'1259', '231'})"
0.24237161994542297,"frozenset({'231', '1265'})"
0.24857355494914413,"frozenset({'231', '1270'})"
0.24286777474572066,"frozenset({'1291', '231'})"
0.17464648970478788,"frozenset({'1370', '231'})"
0.20317539072190524,"frozenset({'1387', '231'})"
0.19250806251550484,"frozenset({'1393', '231'})"
0.18605805011163484,"frozenset({'1485', '231'})"
0.23145621433887373,"frozenset({'231', '1517'})"
0.22227735053336642,"frozenset({'1527', '231'})"
0.17290994790374598,"frozenset({'1573', '231'})"
0.25403125775241875,"frozenset({'1580', '231'})"
0.17390225750434135,"frozenset({'231', '1584'})"
0.19374844951624906,"frozenset({'1610', '231'})"
0.18680228231208137,"frozenset({'1617', '231'})"
0.18829074671297444,"frozenset({'1625', '231'})"
0.18655420491193253,"frozenset({'1653', '231'})"
0.25626395435375837,"frozenset({'1682', '231'})"
0.22947159513768295,"frozenset({'1704', '231'})"
0.17315802530389482,"frozenset({'1721', '231'})"
0.18357727611014638,"frozenset({'231', '1732'})"
0.19647730091788637,"frozenset({'1784', '231'})"
0.24807740014884644,"frozenset({'231', '1923'})"
0.18456958571074175,"frozenset({'1954', '231'})"
0.23269660133961795,"frozenset({'1961', '231'})"
0.1768791863061275,"frozenset({'1968', '231'})"
0.20912924832547755,"frozenset({'2000', '231'})"
0.20367154552220293,"frozenset({'2011', '231'})"
0.16323492929794095,"frozenset({'2012', '231'})"
0.22178119573306873,"frozenset({'2028', '231'})"
0.23790622674274373,"frozenset({'2115', '231'})"
0.20119077152071446,"frozenset({'231', '2174'})"
0.18134457950880675,"frozenset({'2194', '231'})"
0.1724137931034483,"frozenset({'2268', '231'})"
0.21012155792607293,"frozenset({'2291', '231'})"
0.20664847432398908,"frozenset({'2329', '231'})"
0.16422723889853635,"frozenset({'2353', '231'})"
0.17588687670553213,"frozenset({'2355', '231'})"
0.20540808732324486,"frozenset({'2502', '231'})"
0.1875465145125279,"frozenset({'2542', '231'})"
0.20119077152071446,"frozenset({'2571', '231'})"
0.1612503100967502,"frozenset({'2617', '231'})"
0.20962540312577524,"frozenset({'2683', '231'})"
0.18184073430910444,"frozenset({'231', '2700'})"
0.19250806251550484,"frozenset({'2706', '231'})"
0.24683701314810222,"frozenset({'2716', '231'})"
0.252046638551228,"frozenset({'2762', '231'})"
0.18705035971223022,"frozenset({'2791', '231'})"
0.19796576531877946,"frozenset({'2797', '231'})"
0.21508310592904986,"frozenset({'2858', '231'})"
0.17117340610270404,"frozenset({'2890', '231'})"
0.20739270652443562,"frozenset({'2916', '231'})"
0.21483502852890102,"frozenset({'2918', '231'})"
0.18308112130984866,"frozenset({'2959', '231'})"
0.16645993549987595,"frozenset({'2985', '231'})"
0.1982138427189283,"frozenset({'2987', '231'})"
0.19920615231952368,"frozenset({'2997', '231'})"
0.16249069709749442,"frozenset({'231', '3033'})"
0.18456958571074175,"frozenset({'231', '3052'})"
0.16894070950136442,"frozenset({'3081', '231'})"
0.18680228231208137,"frozenset({'3114', '231'})"
0.2135946415281568,"frozenset({'3147', '231'})"
0.20391962292235177,"frozenset({'3253', '231'})"
0.1741503349044902,"frozenset({'3481', '231'})"
0.19895807491937484,"frozenset({'3527', '231'})"
0.23865045894319029,"frozenset({'3578', '231'})"
0.24485239394691144,"frozenset({'3793', '231'})"
0.17117340610270404,"frozenset({'231', '3897'})"
0.20391962292235177,"frozenset({'3948', '231'})"
0.198709997519226,"frozenset({'3994', '231'})"
0.20094269412056562,"frozenset({'231', '3996'})"
0.20664847432398908,"frozenset({'4011', '231'})"
0.20540808732324486,"frozenset({'4022', '231'})"
0.19622922351773753,"frozenset({'4027', '231'})"
0.1810965021086579,"frozenset({'4034', '231'})"
0.17712726370627635,"frozenset({'4085', '231'})"
0.2078888613247333,"frozenset({'231', '4226'})"
0.17489456710493673,"frozenset({'4262', '231'})"
0.24609278094765566,"frozenset({'4306', '231'})"
0.17290994790374598,"frozenset({'4776', '231'})"
0.18977921111386753,"frozenset({'4878', '231'})"
0.22351773753411064,"frozenset({'4886', '231'})"
0.18084842470850906,"frozenset({'4896', '231'})"
0.25378318035226993,"frozenset({'4963', '231'})"
0.19672537831803522,"frozenset({'231', '4993'})"
0.22227735053336642,"frozenset({'231', '4995'})"
0.16695609030017367,"frozenset({'5010', '231'})"
0.16050607789630364,"frozenset({'5218', '231'})"
0.24435623914661375,"frozenset({'231', '5349'})"
0.24559662614735797,"frozenset({'5418', '231'})"
0.2436120069461672,"frozenset({'5445', '231'})"
0.16546762589928057,"frozenset({'5464', '231'})"
0.16050607789630364,"frozenset({'5502', '231'})"
0.16224261969734557,"frozenset({'5669', '231'})"
0.16695609030017367,"frozenset({'5816', '231'})"
0.20267923592160755,"frozenset({'5952', '231'})"
0.24931778714959069,"frozenset({'5989', '231'})"
0.22128504093277102,"frozenset({'6333', '231'})"
0.18382535351029522,"frozenset({'6365', '231'})"
0.23220044653932026,"frozenset({'6377', '231'})"
0.16149838749689904,"frozenset({'6378', '231'})"
0.1843215083105929,"frozenset({'6502', '231'})"
0.2446043165467626,"frozenset({'6539', '231'})"
0.1756387993053833,"frozenset({'6711', '231'})"
0.17935996030761597,"frozenset({'6863', '231'})"
0.16100223269660133,"frozenset({'6870', '231'})"
0.22351773753411064,"frozenset({'231', '6874'})"
0.17067725130240635,"frozenset({'7143', '231'})"
0.18655420491193253,"frozenset({'7147', '231'})"
0.189034978913421,"frozenset({'7153', '231'})"
0.19002728851401637,"frozenset({'7361', '231'})"
0.20987348052592408,"frozenset({'231', '7438'})"
0.1801041925080625,"frozenset({'8360', '231'})"
0.17861572810716944,"frozenset({'231', '8368'})"
0.20739270652443562,"frozenset({'8636', '231'})"
0.16075415529645248,"frozenset({'8644', '231'})"
0.20243115852145868,"frozenset({'8665', '231'})"
0.17811957330687175,"frozenset({'8798', '231'})"
0.1810965021086579,"frozenset({'8874', '231'})"
0.21012155792607293,"frozenset({'231', '8961'})"
0.19201190771520715,"frozenset({'32587', '231'})"
0.16521954849913173,"frozenset({'33493', '231'})"
0.23046390473827835,"frozenset({'33794', '231'})"
0.16745224510047135,"frozenset({'231', '35836'})"
0.1672041677003225,"frozenset({'231', '44191'})"
0.1801041925080625,"frozenset({'48516', '231'})"
0.17762341850657404,"frozenset({'49272', '231'})"
0.16323492929794095,"frozenset({'59315', '231'})"
0.1843215083105929,"frozenset({'260', '235'})"
0.18729843711237906,"frozenset({'293', '235'})"
0.16373108409823864,"frozenset({'296', '235'})"
0.17588687670553213,"frozenset({'318', '235'})"
0.16050607789630364,"frozenset({'235', '337'})"
0.198709997519226,"frozenset({'356', '235'})"
0.16844455470106673,"frozenset({'364', '235'})"
0.21136194492681717,"frozenset({'457', '235'})"
0.21483502852890102,"frozenset({'480', '235'})"
0.16075415529645248,"frozenset({'527', '235'})"
0.17390225750434135,"frozenset({'541', '235'})"
0.16670801290002482,"frozenset({'588', '235'})"
0.21012155792607293,"frozenset({'589', '235'})"
0.1602580004961548,"frozenset({'590', '235'})"
0.21384271892830564,"frozenset({'592', '235'})"
0.21136194492681717,"frozenset({'593', '235'})"
0.20044653932026793,"frozenset({'608', '235'})"
0.20739270652443562,"frozenset({'778', '235'})"
0.2121061771272637,"frozenset({'1036', '235'})"
0.19598114611758868,"frozenset({'1079', '235'})"
0.18060034730836022,"frozenset({'1080', '235'})"
0.20912924832547755,"frozenset({'1089', '235'})"
0.17290994790374598,"frozenset({'1090', '235'})"
0.18779459191267675,"frozenset({'1097', '235'})"
0.16075415529645248,"frozenset({'1127', '235'})"
0.18084842470850906,"frozenset({'1136', '235'})"
0.18531381791118828,"frozenset({'1193', '235'})"
0.17166956090300173,"frozenset({'1196', '235'})"
0.18705035971223022,"frozenset({'1198', '235'})"
0.1939965269163979,"frozenset({'1200', '235'})"
0.16819647730091788,"frozenset({'1206', '235'})"
0.16869263210121557,"frozenset({'1208', '235'})"
0.20987348052592408,"frozenset({'235', '1210'})"
0.16670801290002482,"frozenset({'1213', '235'})"
0.1969734557181841,"frozenset({'1214', '235'})"
0.17464648970478788,"frozenset({'1219', '235'})"
0.16149838749689904,"frozenset({'1220', '235'})"
0.20044653932026793,"frozenset({'1222', '235'})"
0.1629868518977921,"frozenset({'1225', '235'})"
0.2227735053336641,"frozenset({'1240', '235'})"
0.18531381791118828,"frozenset({'1246', '235'})"
0.19771768791863062,"frozenset({'1258', '235'})"
0.19449268171669562,"frozenset({'1259', '235'})"
0.22054080873232448,"frozenset({'1265', '235'})"
0.16000992309600595,"frozenset({'1266', '235'})"
0.22823120813693873,"frozenset({'235', '1270'})"
0.21409079632845449,"frozenset({'1291', '235'})"
0.1810965021086579,"frozenset({'1387', '235'})"
0.16050607789630364,"frozenset({'1393', '235'})"
0.16050607789630364,"frozenset({'1394', '235'})"
0.17464648970478788,"frozenset({'235', '1517'})"
0.19598114611758868,"frozenset({'1527', '235'})"
0.20491193252294715,"frozenset({'1580', '235'})"
0.1602580004961548,"frozenset({'235', '1584'})"
0.16422723889853635,"frozenset({'1610', '235'})"
0.19796576531877946,"frozenset({'1617', '235'})"
0.16670801290002482,"frozenset({'1625', '235'})"
0.16273877449764326,"frozenset({'1641', '235'})"
0.1778714959067229,"frozenset({'1653', '235'})"
0.1756387993053833,"frozenset({'1673', '235'})"
0.23120813693872488,"frozenset({'1682', '235'})"
0.21061771272637062,"frozenset({'1704', '235'})"
0.16968494170181098,"frozenset({'1729', '235'})"
0.17985611510791366,"frozenset({'1732', '235'})"
0.1810965021086579,"frozenset({'1784', '235'})"
0.1880426693128256,"frozenset({'1923', '235'})"
0.21185809972711486,"frozenset({'1961', '235'})"
0.17216571570329942,"frozenset({'1968', '235'})"
0.1634830066980898,"frozenset({'1997', '235'})"
0.1644753162986852,"frozenset({'2000', '235'})"
0.16224261969734557,"frozenset({'2011', '235'})"
0.19895807491937484,"frozenset({'2028', '235'})"
0.18878690151327215,"frozenset({'2115', '235'})"
0.19474075911684446,"frozenset({'2174', '235'})"
0.1724137931034483,"frozenset({'2194', '235'})"
0.21781195733068717,"frozenset({'2291', '235'})"
0.17911188290746713,"frozenset({'2329', '235'})"
0.17935996030761597,"frozenset({'2502', '235'})"
0.17117340610270404,"frozenset({'2542', '235'})"
0.19250806251550484,"frozenset({'2571', '235'})"
0.17340610270404366,"frozenset({'2692', '235'})"
0.1672041677003225,"frozenset({'2700', '235'})"
0.22128504093277102,"frozenset({'2716', '235'})"
0.22847928553708757,"frozenset({'2762', '235'})"
0.17067725130240635,"frozenset({'2791', '235'})"
0.16968494170181098,"frozenset({'2797', '235'})"
0.201935003721161,"frozenset({'2858', '235'})"
0.16596378069957826,"frozenset({'2890', '235'})"
0.18184073430910444,"frozenset({'2916', '235'})"
0.19027536591416522,"frozenset({'2918', '235'})"
0.17638303150582982,"frozenset({'2959', '235'})"
0.19474075911684446,"frozenset({'2987', '235'})"
0.21012155792607293,"frozenset({'2997', '235'})"
0.17861572810716944,"frozenset({'3081', '235'})"
0.17117340610270404,"frozenset({'3114', '235'})"
0.17390225750434135,"frozenset({'3147', '235'})"
0.16050607789630364,"frozenset({'3253', '235'})"
0.16000992309600595,"frozenset({'3471', '235'})"
0.19151575291490947,"frozenset({'3481', '235'})"
0.205160009923096,"frozenset({'3578', '235'})"
0.19573306871743984,"frozenset({'3793', '235'})"
0.18060034730836022,"frozenset({'235', '3897'})"
0.1617464648970479,"frozenset({'3994', '235'})"
0.19151575291490947,"frozenset({'235', '3996'})"
0.18357727611014638,"frozenset({'4011', '235'})"
0.16199454229719673,"frozenset({'4022', '235'})"
0.19598114611758868,"frozenset({'4027', '235'})"
0.1810965021086579,"frozenset({'4034', '235'})"
0.20317539072190524,"frozenset({'235', '4226'})"
0.20987348052592408,"frozenset({'4306', '235'})"
0.18308112130984866,"frozenset({'4878', '235'})"
0.19052344331431406,"frozenset({'4886', '235'})"
0.20391962292235177,"frozenset({'4963', '235'})"
0.16422723889853635,"frozenset({'4973', '235'})"
0.1629868518977921,"frozenset({'235', '4979'})"
0.17489456710493673,"frozenset({'4993', '235'})"
0.18705035971223022,"frozenset({'235', '4995'})"
0.19995038451997024,"frozenset({'5349', '235'})"
0.19647730091788637,"frozenset({'5418', '235'})"
0.20168692632101215,"frozenset({'5445', '235'})"
0.17117340610270404,"frozenset({'5669', '235'})"
0.1709253287025552,"frozenset({'5902', '235'})"
0.1848176631108906,"frozenset({'5952', '235'})"
0.20863309352517986,"frozenset({'5989', '235'})"
0.17935996030761597,"frozenset({'6333', '235'})"
0.2001984619201191,"frozenset({'6377', '235'})"
0.17142148350285288,"frozenset({'6502', '235'})"
0.20739270652443562,"frozenset({'6539', '235'})"
0.1880426693128256,"frozenset({'6711', '235'})"
0.2001984619201191,"frozenset({'6874', '235'})"
0.18134457950880675,"frozenset({'7147', '235'})"
0.1736541801041925,"frozenset({'7153', '235'})"
0.17613495410568097,"frozenset({'7361', '235'})"
0.18953113371371869,"frozenset({'235', '7438'})"
0.17588687670553213,"frozenset({'8636', '235'})"
0.16472339369883404,"frozenset({'8874', '235'})"
0.18233688910940213,"frozenset({'8961', '235'})"
0.1736541801041925,"frozenset({'32587', '235'})"
0.1949888365169933,"frozenset({'33794', '235'})"
0.25651203175390724,"frozenset({'260', '253'})"
0.19622922351773753,"frozenset({'288', '253'})"
0.2560158769536095,"frozenset({'293', '253'})"
0.2334408335400645,"frozenset({'296', '253'})"
0.20267923592160755,"frozenset({'316', '253'})"
0.22500620193500373,"frozenset({'318', '253'})"
0.1843215083105929,"frozenset({'337', '253'})"
0.17985611510791366,"frozenset({'344', '253'})"
0.16149838749689904,"frozenset({'349', '253'})"
0.20416770032250062,"frozenset({'353', '253'})"
0.295708260977425,"frozenset({'356', '253'})"
0.18977921111386753,"frozenset({'357', '253'})"
0.26271396675762837,"frozenset({'364', '253'})"
0.18928305631356984,"frozenset({'367', '253'})"
0.24708509054825106,"frozenset({'377', '253'})"
0.24758124534854875,"frozenset({'380', '253'})"
0.18233688910940213,"frozenset({'454', '253'})"
0.30364673778218804,"frozenset({'457', '253'})"
0.16869263210121557,"frozenset({'474', '253'})"
0.3162986851897792,"frozenset({'480', '253'})"
0.19350037211610022,"frozenset({'500', '253'})"
0.19275613991565368,"frozenset({'508', '253'})"
0.22029273133217564,"frozenset({'527', '253'})"
0.16794839990076904,"frozenset({'539', '253'})"
0.22872736293723642,"frozenset({'541', '253'})"
0.18184073430910444,"frozenset({'555', '253'})"
0.17266187050359713,"frozenset({'586', '253'})"
0.19027536591416522,"frozenset({'587', '253'})"
0.24212354254527413,"frozenset({'588', '253'})"
0.3041428925824857,"frozenset({'589', '253'})"
0.23741007194244604,"frozenset({'590', '253'})"
